origin,destination,2016,2025,2035,2050
2760,4330,0.0,35.1,20.4,0.0
1595,4330,0.0,35.0,37.5,0.0
1764,4330,0.0,35.0,34.6,0.0
1894,4330,0.0,34.9,31.7,0.0
2464,4330,0.0,34.8,50.9,0.0
1678,4330,0.0,34.8,24.8,0.0
2673,4330,0.0,34.8,44.9,0.0
1382,4330,0.0,34.7,34.1,0.0
1603,4330,0.0,34.7,39.6,0.0
2689,4330,0.0,34.6,30.3,0.0
2565,4330,0.0,34.5,28.9,0.0
2699,4330,0.0,34.5,34.2,0.0
1807,4330,0.0,34.5,47.0,0.0
2197,4330,0.0,34.4,32.3,0.0
2299,4330,0.0,34.4,25.2,0.0
4460,4330,0.0,34.3,25.7,0.0
1516,4330,0.0,34.3,25.5,0.0
1245,4330,0.0,34.3,17.6,0.0
1651,4330,0.0,34.3,40.5,0.0
4965,4330,0.0,34.3,96.3,0.0
1659,4330,0.0,34.2,23.0,0.0
2500,4330,0.0,34.1,39.4,0.0
1714,4330,0.0,34.1,19.2,0.0
1771,4330,0.0,34.0,37.1,0.0
1723,4330,0.0,34.0,39.2,0.0
2368,4330,0.0,34.0,54.5,0.0
2434,4330,0.0,33.7,33.3,0.0
2433,4330,0.0,33.6,42.8,0.0
2616,4330,0.0,33.6,70.8,0.0
2362,4330,0.0,33.5,29.3,0.0
2662,4330,0.0,33.5,38.4,0.0
2581,4330,0.0,33.4,25.3,0.0
1641,4330,0.0,33.4,33.7,0.0
4726,4330,0.0,33.3,143.9,0.0
3769,4330,0.0,33.3,27.9,0.0
3607,4330,0.0,33.2,37.8,0.0
2288,4330,0.0,33.2,21.2,0.0
2243,4330,0.0,33.2,35.5,0.0
1840,4330,0.0,33.1,48.5,0.0
1590,4330,0.0,33.1,34.6,0.0
1397,4330,0.0,33.1,25.7,0.0
1138,4330,0.0,33.0,19.3,0.0
601,4330,0.0,33.0,44.0,0.0
1778,4330,0.0,33.0,46.8,0.0
2349,4330,0.0,32.9,28.9,0.0
158,4330,0.0,32.9,23.5,0.0
1264,4330,0.0,32.9,33.7,0.0
2004,4330,0.0,32.9,33.1,0.0
4981,4330,0.0,32.9,54.6,0.0
1829,4330,0.0,32.6,29.0,0.0
3271,4330,0.0,32.6,23.6,0.0
4524,4330,0.0,32.6,38.2,0.0
2066,4330,0.0,32.5,26.5,0.0
1572,4330,0.0,32.5,30.6,0.0
1028,4330,0.0,32.4,33.1,0.0
948,4330,0.0,32.4,33.1,0.0
4779,4330,0.0,32.4,28.9,0.0
2353,4330,0.0,32.4,23.4,0.0
1871,4330,0.0,32.3,28.7,0.0
2371,4330,0.0,32.3,48.3,0.0
1251,4330,0.0,32.3,31.3,0.0
1873,4330,0.0,32.2,31.9,0.0
2572,4330,0.0,32.0,28.6,0.0
1302,4330,0.0,32.0,28.2,0.0
3310,4330,0.0,32.0,32.3,0.0
1444,4330,0.0,31.9,40.6,0.0
3114,4330,0.0,31.9,24.1,0.0
1825,4330,0.0,31.8,38.7,0.0
1957,4330,0.0,31.8,38.4,0.0
3239,4330,0.0,31.8,29.1,0.0
2263,4330,0.0,31.7,40.6,0.0
3038,4330,0.0,31.7,28.1,0.0
1134,4330,0.0,31.7,44.8,0.0
4676,4330,0.0,31.5,70.8,0.0
3263,4330,0.0,31.5,52.9,0.0
3157,4330,0.0,31.5,29.6,0.0
2617,4330,0.0,31.4,37.2,0.0
1131,4330,0.0,31.3,47.3,0.0
1734,4330,0.0,31.3,48.5,0.0
3620,4330,0.0,31.2,31.2,0.0
2950,4330,0.0,31.1,28.2,0.0
4940,4330,0.0,31.0,44.3,0.0
1815,4330,0.0,31.0,28.0,0.0
1722,4330,0.0,31.0,39.7,0.0
2653,4330,0.0,31.0,21.7,0.0
1429,4330,0.0,30.9,28.9,0.0
4741,4330,0.0,30.9,46.3,0.0
1521,4330,0.0,30.8,22.3,0.0
3197,4330,0.0,30.8,39.0,0.0
4482,4330,0.0,30.7,39.0,0.0
1786,4330,0.0,30.7,23.2,0.0
2612,4330,0.0,30.7,42.1,0.0
3807,4330,0.0,30.7,30.9,0.0
1275,4330,0.0,30.6,21.0,0.0
2117,4330,0.0,30.6,36.2,0.0
2350,4330,0.0,30.6,20.5,0.0
4863,4330,0.0,30.6,61.4,0.0
1360,4330,0.0,30.4,35.6,0.0
1958,4330,0.0,30.3,31.7,0.0
274,4330,0.0,30.3,23.0,0.0
4954,4330,0.0,30.3,104.3,0.0
4089,4330,0.0,30.1,408.0,0.0
3757,4330,0.0,30.1,29.8,0.0
2422,4330,0.0,30.0,23.1,0.0
1286,4330,0.0,30.0,32.6,0.0
1887,4330,0.0,30.0,27.7,0.0
2114,4330,0.0,29.9,35.3,0.0
1109,4330,0.0,29.9,46.6,0.0
1260,4330,0.0,29.9,34.3,0.0
4949,4330,0.0,29.8,39.9,0.0
2101,4330,0.0,29.7,41.5,0.0
3369,4330,0.0,29.7,18.1,0.0
4978,4330,0.0,29.6,24.5,0.0
2340,4330,0.0,29.6,20.8,0.0
4472,4330,0.0,29.5,29.2,0.0
2738,4330,0.0,29.5,33.9,0.0
1912,4330,0.0,29.5,34.3,0.0
2483,4330,0.0,29.5,26.6,0.0
2469,4330,0.0,29.5,29.1,0.0
4512,4330,0.0,29.4,37.4,0.0
1473,4330,0.0,29.4,24.2,0.0
857,4330,0.0,29.4,20.8,0.0
2481,4330,0.0,29.4,31.4,0.0
2169,4330,0.0,29.3,25.6,0.0
1743,4330,0.0,29.3,26.5,0.0
1241,4330,0.0,29.3,20.3,0.0
1469,4330,0.0,29.1,35.8,0.0
2355,4330,0.0,29.1,34.2,0.0
2450,4330,0.0,28.9,19.1,0.0
3030,4330,0.0,28.9,36.6,0.0
1073,4330,0.0,28.9,80.1,0.0
2435,4330,0.0,28.9,34.3,0.0
4910,4330,0.0,28.9,22.2,0.0
1288,4330,0.0,28.8,44.9,0.0
2715,4330,0.0,28.7,41.3,0.0
1762,4330,0.0,28.6,35.4,0.0
2267,4330,0.0,28.6,22.2,0.0
1072,4330,0.0,28.6,35.4,0.0
1885,4330,0.0,28.6,32.9,0.0
992,4330,0.0,28.3,43.5,0.0
1448,4330,0.0,28.3,33.7,0.0
1511,4330,0.0,28.3,26.6,0.0
2432,4330,0.0,28.3,25.4,0.0
2174,4330,0.0,28.3,62.7,0.0
3814,4330,0.0,28.3,32.7,0.0
3029,4330,0.0,28.1,27.0,0.0
2359,4330,0.0,28.1,24.0,0.0
1336,4330,0.0,28.1,41.3,0.0
1804,4330,0.0,28.1,36.7,0.0
1955,4330,0.0,28.1,36.5,0.0
1528,4330,0.0,28.0,28.5,0.0
1487,4330,0.0,28.0,32.8,0.0
2045,4330,0.0,28.0,36.0,0.0
1616,4330,0.0,27.9,34.8,0.0
1581,4330,0.0,27.9,21.3,0.0
1250,4330,0.0,27.8,19.8,0.0
1926,4330,0.0,27.7,58.9,0.0
2551,4330,0.0,27.6,19.0,0.0
1712,4330,0.0,27.6,35.5,0.0
3368,4330,0.0,27.6,22.9,0.0
809,4330,0.0,27.5,25.9,0.0
1021,4330,0.0,27.5,15.0,0.0
2599,4330,0.0,27.5,28.0,0.0
1967,4330,0.0,27.5,24.2,0.0
3356,4330,0.0,27.4,29.1,0.0
2660,4330,0.0,27.4,25.6,0.0
1834,4330,0.0,27.3,31.4,0.0
4678,4330,0.0,27.3,133.0,0.0
1053,4330,0.0,27.1,26.4,0.0
1843,4330,0.0,27.1,21.3,0.0
2182,4330,0.0,27.1,75.3,0.0
4683,4330,0.0,27.1,33.7,0.0
1508,4330,0.0,27.0,11.1,0.0
2904,4330,0.0,27.0,21.2,0.0
1135,4330,0.0,26.9,21.6,0.0
2522,4330,0.0,26.9,33.5,0.0
3409,4330,0.0,26.9,25.6,0.0
1551,4330,0.0,26.8,25.5,0.0
2604,4330,0.0,26.7,21.8,0.0
1789,4330,0.0,26.7,16.3,0.0
1870,4330,0.0,26.7,36.9,0.0
1863,4330,0.0,26.6,32.6,0.0
1569,4330,0.0,26.6,34.8,0.0
1571,4330,0.0,26.6,30.6,0.0
1848,4330,0.0,26.6,11.9,0.0
1622,4330,0.0,26.6,22.3,0.0
4963,4330,0.0,26.5,55.1,0.0
3478,4330,0.0,26.4,23.4,0.0
1478,4330,0.0,26.4,18.6,0.0
2080,4330,0.0,26.4,17.2,0.0
1558,4330,0.0,26.4,35.1,0.0
1837,4330,0.0,26.4,24.2,0.0
2021,4330,0.0,26.3,22.9,0.0
1146,4330,0.0,26.3,37.9,0.0
1224,4330,0.0,26.3,34.0,0.0
2552,4330,0.0,26.2,24.8,0.0
2502,4330,0.0,26.2,36.0,0.0
2205,4330,0.0,26.2,26.6,0.0
4016,4330,0.0,26.1,22.3,0.0
2723,4330,0.0,26.1,18.7,0.0
1188,4330,0.0,26.0,38.9,0.0
994,4330,0.0,26.0,22.1,0.0
1708,4330,0.0,26.0,20.7,0.0
1647,4330,0.0,25.9,24.8,0.0
1811,4330,0.0,25.9,33.0,0.0
513,4330,0.0,25.8,33.9,0.0
1844,4330,0.0,25.8,31.4,0.0
1797,4330,0.0,25.8,34.0,0.0
3336,4330,0.0,25.7,25.2,0.0
4939,4330,0.0,25.6,73.2,0.0
1377,4330,0.0,25.6,21.5,0.0
1268,4330,0.0,25.6,18.4,0.0
871,4330,0.0,25.6,25.4,0.0
815,4330,0.0,25.6,12.5,0.0
1626,4330,0.0,25.6,23.5,0.0
9,4330,0.0,25.5,23.1,0.0
3229,4330,0.0,25.5,79.6,0.0
3082,4330,0.0,25.4,30.9,0.0
1749,4330,0.0,25.4,20.6,0.0
2059,4330,0.0,25.4,28.3,0.0
1788,4330,0.0,25.3,21.3,0.0
3357,4330,0.0,25.2,31.1,0.0
2523,4330,0.0,25.1,19.6,0.0
3411,4330,0.0,25.1,22.5,0.0
1930,4330,0.0,25.1,24.0,0.0
4838,4330,0.0,25.1,39.9,0.0
1952,4330,0.0,25.1,30.8,0.0
1223,4330,0.0,25.0,24.0,0.0
1534,4330,0.0,25.0,47.0,0.0
1826,4330,0.0,25.0,35.6,0.0
1357,4330,0.0,25.0,31.4,0.0
1858,4330,0.0,25.0,18.9,0.0
4986,4330,0.0,24.9,26.2,0.0
3718,4330,0.0,24.9,28.6,0.0
2635,4330,0.0,24.9,28.6,0.0
2274,4330,0.0,24.9,16.4,0.0
1619,4330,0.0,24.8,26.6,0.0
4360,4330,0.0,24.8,25.7,0.0
1888,4330,0.0,24.8,20.1,0.0
4634,4330,0.0,24.6,23.0,0.0
3162,4330,0.0,24.6,19.3,0.0
1040,4330,0.0,24.6,27.6,0.0
3466,4330,0.0,24.5,16.0,0.0
1453,4330,0.0,24.5,20.6,0.0
1044,4330,0.0,24.5,29.0,0.0
1735,4330,0.0,24.5,16.0,0.0
1111,4330,0.0,24.5,49.6,0.0
4922,4330,0.0,24.5,48.1,0.0
1512,4330,0.0,24.4,20.4,0.0
3704,4330,0.0,24.4,34.8,0.0
1423,4330,0.0,24.4,25.1,0.0
952,4330,0.0,24.3,16.8,0.0
1289,4330,0.0,24.3,9.1,0.0
2521,4330,0.0,24.3,36.2,0.0
4996,4330,0.0,24.2,39.6,0.0
1796,4330,0.0,24.1,30.1,0.0
900,4330,0.0,24.1,12.0,0.0
770,4330,0.0,24.1,31.1,0.0
543,4330,0.0,24.0,17.3,0.0
648,4330,0.0,24.0,13.1,0.0
1184,4330,0.0,23.9,33.3,0.0
1999,4330,0.0,23.9,16.5,0.0
1648,4330,0.0,23.9,19.6,0.0
4942,4330,0.0,23.8,71.7,0.0
3185,4330,0.0,23.8,32.3,0.0
2140,4330,0.0,23.7,23.2,0.0
4764,4330,0.0,23.6,29.7,0.0
4495,4330,0.0,23.6,33.8,0.0
1857,4330,0.0,23.6,35.6,0.0
695,4330,0.0,23.5,13.4,0.0
1424,4330,0.0,23.5,31.1,0.0
1810,4330,0.0,23.3,20.1,0.0
270,4330,0.0,23.3,49.8,0.0
1174,4330,0.0,23.3,19.0,0.0
2381,4330,0.0,23.3,28.8,0.0
1719,4330,0.0,23.1,22.8,0.0
1413,4330,0.0,23.1,19.8,0.0
1403,4330,0.0,23.1,17.4,0.0
2488,4330,0.0,23.0,23.0,0.0
4665,4330,0.0,22.9,58.6,0.0
1320,4330,0.0,22.9,11.4,0.0
486,4330,0.0,22.9,26.7,0.0
4926,4330,0.0,22.9,41.1,0.0
220,4330,0.0,22.9,30.5,0.0
1927,4330,0.0,22.9,21.3,0.0
1573,4330,0.0,22.8,20.8,0.0
1654,4330,0.0,22.8,35.5,0.0
2602,4330,0.0,22.8,32.4,0.0
1787,4330,0.0,22.7,20.3,0.0
2293,4330,0.0,22.7,11.1,0.0
2082,4330,0.0,22.7,30.4,0.0
4987,4330,0.0,22.6,14.0,0.0
950,4330,0.0,22.6,20.3,0.0
569,4330,0.0,22.6,26.9,0.0
3304,4330,0.0,22.5,11.5,0.0
1090,4330,0.0,22.5,28.5,0.0
1324,4330,0.0,22.5,18.6,0.0
1587,4330,0.0,22.5,11.2,0.0
2703,4330,0.0,22.5,33.9,0.0
1599,4330,0.0,22.4,15.3,0.0
2345,4330,0.0,22.3,26.9,0.0
2133,4330,0.0,22.3,27.5,0.0
1546,4330,0.0,22.3,24.0,0.0
1898,4330,0.0,22.3,22.6,0.0
1922,4330,0.0,22.3,22.6,0.0
1330,4330,0.0,22.3,26.1,0.0
3203,4330,0.0,22.2,23.9,0.0
4938,4330,0.0,22.2,63.9,0.0
3440,4330,0.0,22.1,16.1,0.0
3740,4330,0.0,22.1,11.6,0.0
1717,4330,0.0,22.0,27.8,0.0
4815,4330,0.0,22.0,13.6,0.0
2334,4330,0.0,21.9,20.9,0.0
4073,4330,0.0,21.9,32.1,0.0
2442,4330,0.0,21.9,26.2,0.0
110,4330,0.0,21.8,24.4,0.0
792,4330,0.0,21.8,37.1,0.0
3106,4330,0.0,21.8,19.2,0.0
1990,4330,0.0,21.8,18.3,0.0
3321,4330,0.0,21.8,21.0,0.0
1426,4330,0.0,21.7,22.8,0.0
2221,4330,0.0,21.6,20.1,0.0
331,4330,0.0,21.6,15.8,0.0
1911,4330,0.0,21.6,26.7,0.0
3816,4330,0.0,21.6,43.3,0.0
1812,4330,0.0,21.6,23.2,0.0
1547,4330,0.0,21.5,19.8,0.0
1513,4330,0.0,21.5,25.0,0.0
1645,4330,0.0,21.5,26.3,0.0
1285,4330,0.0,21.5,35.5,0.0
1842,4330,0.0,21.5,15.3,0.0
2670,4330,0.0,21.5,20.1,0.0
1495,4330,0.0,21.4,19.5,0.0
4369,4330,0.0,21.4,28.6,0.0
1457,4330,0.0,21.4,24.4,0.0
1585,4330,0.0,21.3,26.2,0.0
1489,4330,0.0,21.3,15.1,0.0
1519,4330,0.0,21.3,19.8,0.0
1227,4330,0.0,21.3,16.8,0.0
2306,4330,0.0,21.2,22.0,0.0
1684,4330,0.0,21.1,16.8,0.0
3287,4330,0.0,21.1,40.0,0.0
1392,4330,0.0,21.0,8.5,0.0
1331,4330,0.0,21.0,14.5,0.0
1701,4330,0.0,21.0,17.3,0.0
1376,4330,0.0,21.0,15.8,0.0
1525,4330,0.0,20.9,10.8,0.0
2230,4330,0.0,20.9,25.5,0.0
1718,4330,0.0,20.8,18.2,0.0
2325,4330,0.0,20.8,24.5,0.0
3161,4330,0.0,20.8,15.2,0.0
1318,4330,0.0,20.7,16.3,0.0
1438,4330,0.0,20.6,13.1,0.0
2491,4330,0.0,20.6,17.1,0.0
1329,4330,0.0,20.6,13.0,0.0
2035,4330,0.0,20.6,16.6,0.0
1262,4330,0.0,20.6,17.0,0.0
2029,4330,0.0,20.6,14.1,0.0
2389,4330,0.0,20.6,10.6,0.0
2865,4330,0.0,20.6,16.6,0.0
926,4330,0.0,20.5,25.9,0.0
2065,4330,0.0,20.5,20.0,0.0
1214,4330,0.0,20.5,29.6,0.0
1400,4330,0.0,20.4,32.6,0.0
4076,4330,0.0,20.4,16.5,0.0
2245,4330,0.0,20.3,14.4,0.0
1395,4330,0.0,20.3,23.5,0.0
2424,4330,0.0,20.3,35.9,0.0
1758,4330,0.0,20.3,14.3,0.0
1464,4330,0.0,20.3,22.0,0.0
1124,4330,0.0,20.2,30.7,0.0
1501,4330,0.0,20.2,26.3,0.0
960,4330,0.0,20.2,23.8,0.0
1928,4330,0.0,20.2,27.0,0.0
978,4330,0.0,20.1,19.6,0.0
2834,4330,0.0,20.0,14.2,0.0
1118,4330,0.0,20.0,17.3,0.0
1707,4330,0.0,20.0,21.6,0.0
1187,4330,0.0,20.0,14.6,0.0
1163,4330,0.0,20.0,21.1,0.0
4754,4330,0.0,19.9,30.5,0.0
4382,4330,0.0,19.8,20.0,0.0
4155,4330,0.0,19.8,36.1,0.0
859,4330,0.0,19.8,23.8,0.0
4243,4330,0.0,19.8,28.5,0.0
2515,4330,0.0,19.8,20.6,0.0
2553,4330,0.0,19.7,22.9,0.0
1803,4330,0.0,19.7,24.4,0.0
2459,4330,0.0,19.7,19.5,0.0
1235,4330,0.0,19.7,15.0,0.0
4871,4330,0.0,19.6,112.6,0.0
1319,4330,0.0,19.6,16.5,0.0
1074,4330,0.0,19.5,19.4,0.0
1022,4330,0.0,19.5,30.8,0.0
2632,4330,0.0,19.5,20.2,0.0
2410,4330,0.0,19.4,12.2,0.0
2413,4330,0.0,19.4,18.5,0.0
626,4330,0.0,19.4,26.8,0.0
1249,4330,0.0,19.3,11.3,0.0
1933,4330,0.0,19.2,22.3,0.0
1233,4330,0.0,19.1,19.6,0.0
893,4330,0.0,19.1,14.1,0.0
2678,4330,0.0,19.1,21.8,0.0
614,4330,0.0,19.0,28.5,0.0
625,4330,0.0,19.0,17.0,0.0
2124,4330,0.0,18.9,14.8,0.0
4924,4330,0.0,18.9,37.2,0.0
4768,4330,0.0,18.9,27.8,0.0
1178,4330,0.0,18.8,25.1,0.0
1054,4330,0.0,18.8,22.0,0.0
1667,4330,0.0,18.8,14.5,0.0
3898,4330,0.0,18.7,23.8,0.0
1831,4330,0.0,18.6,20.1,0.0
946,4330,0.0,18.6,25.8,0.0
390,4330,0.0,18.6,17.8,0.0
1447,4330,0.0,18.5,15.1,0.0
1608,4330,0.0,18.5,5.5,0.0
1390,4330,0.0,18.5,14.4,0.0
1129,4330,0.0,18.5,21.9,0.0
2596,4330,0.0,18.4,22.0,0.0
4817,4330,0.0,18.4,17.1,0.0
1490,4330,0.0,18.3,18.3,0.0
2577,4330,0.0,18.3,24.6,0.0
322,4330,0.0,18.3,23.9,0.0
698,4330,0.0,18.3,35.9,0.0
1182,4330,0.0,18.3,20.2,0.0
1561,4330,0.0,18.3,29.6,0.0
2583,4330,0.0,18.3,14.5,0.0
1026,4330,0.0,18.3,23.9,0.0
2517,4330,0.0,18.3,39.4,0.0
877,4330,0.0,18.3,14.0,0.0
1566,4330,0.0,18.2,20.3,0.0
851,4330,0.0,18.1,15.5,0.0
4928,4330,0.0,18.1,30.6,0.0
664,4330,0.0,18.1,18.7,0.0
2118,4330,0.0,18.1,11.3,0.0
1440,4330,0.0,18.0,12.3,0.0
986,4330,0.0,18.0,9.8,0.0
2398,4330,0.0,18.0,13.9,0.0
1298,4330,0.0,17.9,17.7,0.0
185,4330,0.0,17.9,23.7,0.0
1236,4330,0.0,17.8,20.9,0.0
3210,4330,0.0,17.8,26.1,0.0
573,4330,0.0,17.8,19.1,0.0
1279,4330,0.0,17.8,13.5,0.0
1007,4330,0.0,17.6,8.5,0.0
1312,4330,0.0,17.6,14.0,0.0
1617,4330,0.0,17.6,15.8,0.0
1557,4330,0.0,17.6,17.5,0.0
1756,4330,0.0,17.6,25.9,0.0
1436,4330,0.0,17.6,27.5,0.0
1805,4330,0.0,17.6,25.8,0.0
1036,4330,0.0,17.5,11.8,0.0
1013,4330,0.0,17.5,22.0,0.0
2106,4330,0.0,17.5,20.5,0.0
996,4330,0.0,17.4,22.9,0.0
1437,4330,0.0,17.3,16.0,0.0
1183,4330,0.0,17.3,18.1,0.0
1766,4330,0.0,17.3,21.5,0.0
1883,4330,0.0,17.3,12.1,0.0
1212,4330,0.0,17.3,29.6,0.0
906,4330,0.0,17.3,15.6,0.0
4171,4330,0.0,17.2,29.0,0.0
1161,4330,0.0,17.1,32.5,0.0
654,4330,0.0,17.1,6.8,0.0
328,4330,0.0,17.1,23.8,0.0
2672,4330,0.0,17.1,11.9,0.0
4767,4330,0.0,17.0,11.1,0.0
1449,4330,0.0,17.0,17.3,0.0
1314,4330,0.0,17.0,13.6,0.0
785,4330,0.0,17.0,12.3,0.0
1531,4330,0.0,17.0,30.9,0.0
3291,4330,0.0,17.0,22.7,0.0
817,4330,0.0,17.0,18.8,0.0
833,4330,0.0,16.9,8.0,0.0
761,4330,0.0,16.8,26.3,0.0
369,4330,0.0,16.8,23.4,0.0
2219,4330,0.0,16.8,15.6,0.0
1114,4330,0.0,16.8,25.2,0.0
1467,4330,0.0,16.8,10.8,0.0
1653,4330,0.0,16.8,11.0,0.0
1605,4330,0.0,16.8,16.9,0.0
1402,4330,0.0,16.8,13.1,0.0
2024,4330,0.0,16.7,9.3,0.0
1261,4330,0.0,16.7,24.1,0.0
884,4330,0.0,16.6,12.6,0.0
266,4330,0.0,16.6,26.6,0.0
1636,4330,0.0,16.6,13.6,0.0
1713,4330,0.0,16.5,16.3,0.0
588,4330,0.0,16.5,22.3,0.0
2326,4330,0.0,16.5,7.0,0.0
233,4330,0.0,16.5,12.0,0.0
1944,4330,0.0,16.5,15.1,0.0
1565,4330,0.0,16.5,12.5,0.0
1137,4330,0.0,16.5,9.3,0.0
1254,4330,0.0,16.5,43.6,0.0
775,4330,0.0,16.5,17.5,0.0
4480,4330,0.0,16.5,14.1,0.0
1856,4330,0.0,16.4,14.9,0.0
1736,4330,0.0,16.4,16.5,0.0
739,4330,0.0,16.3,21.4,0.0
4558,4330,0.0,16.3,15.5,0.0
808,4330,0.0,16.3,15.6,0.0
1006,4330,0.0,16.3,15.0,0.0
1539,4330,0.0,16.3,25.8,0.0
2864,4330,0.0,16.3,9.5,0.0
1100,4330,0.0,16.3,22.0,0.0
895,4330,0.0,16.1,21.8,0.0
1692,4330,0.0,16.1,25.4,0.0
1744,4330,0.0,16.1,17.8,0.0
3124,4330,0.0,16.0,16.0,0.0
1291,4330,0.0,16.0,12.6,0.0
911,4330,0.0,16.0,20.8,0.0
1849,4330,0.0,16.0,21.7,0.0
944,4330,0.0,16.0,12.5,0.0
2022,4330,0.0,16.0,6.8,0.0
1727,4330,0.0,15.8,23.5,0.0
4724,4330,0.0,15.8,31.6,0.0
421,4330,0.0,15.8,32.0,0.0
943,4330,0.0,15.8,10.0,0.0
1980,4330,0.0,15.8,15.5,0.0
271,4330,0.0,15.8,11.8,0.0
2717,4330,0.0,15.8,8.8,0.0
659,4330,0.0,15.8,17.5,0.0
1020,4330,0.0,15.8,23.1,0.0
2477,4330,0.0,15.6,16.6,0.0
2108,4330,0.0,15.6,10.5,0.0
2711,4330,0.0,15.6,12.4,0.0
1615,4330,0.0,15.6,11.9,0.0
1136,4330,0.0,15.6,16.5,0.0
3037,4330,0.0,15.6,12.9,0.0
2542,4330,0.0,15.6,14.0,0.0
2603,4330,0.0,15.6,13.1,0.0
987,4330,0.0,15.5,11.8,0.0
311,4330,0.0,15.5,23.0,0.0
766,4330,0.0,15.5,6.8,0.0
3164,4330,0.0,15.5,12.0,0.0
772,4330,0.0,15.5,20.3,0.0
1166,4330,0.0,15.5,23.3,0.0
970,4330,0.0,15.5,18.5,0.0
1658,4330,0.0,15.5,28.1,0.0
1777,4330,0.0,15.5,20.3,0.0
1325,4330,0.0,15.5,5.5,0.0
2712,4330,0.0,15.5,15.4,0.0
1694,4330,0.0,15.3,15.4,0.0
798,4330,0.0,15.3,16.6,0.0
1621,4330,0.0,15.3,12.1,0.0
2494,4330,0.0,15.3,27.3,0.0
1048,4330,0.0,15.3,10.8,0.0
2828,4330,0.0,15.3,17.5,0.0
1823,4330,0.0,15.3,17.2,0.0
825,4330,0.0,15.2,21.6,0.0
1971,4330,0.0,15.2,16.4,0.0
3141,4330,0.0,15.1,14.1,0.0
1604,4330,0.0,15.1,4.7,0.0
1940,4330,0.0,15.1,20.8,0.0
1415,4330,0.0,15.1,14.4,0.0
2613,4330,0.0,15.1,16.0,0.0
1470,4330,0.0,15.0,15.6,0.0
1062,4330,0.0,15.0,13.5,0.0
1916,4330,0.0,15.0,17.8,0.0
829,4330,0.0,15.0,6.5,0.0
2318,4330,0.0,15.0,23.0,0.0
1209,4330,0.0,15.0,12.5,0.0
1550,4330,0.0,14.9,16.0,0.0
1662,4330,0.0,14.9,19.5,0.0
4929,4330,0.0,14.9,47.0,0.0
1891,4330,0.0,14.9,5.0,0.0
2405,4330,0.0,14.9,7.9,0.0
1908,4330,0.0,14.8,11.0,0.0
4365,4330,0.0,14.8,8.0,0.0
3869,4330,0.0,14.8,26.6,0.0
1669,4330,0.0,14.8,15.0,0.0
1472,4330,0.0,14.8,19.8,0.0
1256,4330,0.0,14.8,28.8,0.0
575,4330,0.0,14.8,12.0,0.0
890,4330,0.0,14.8,17.0,0.0
883,4330,0.0,14.7,17.1,0.0
2729,4330,0.0,14.7,8.8,0.0
1711,4330,0.0,14.6,22.8,0.0
4455,4330,0.0,14.6,16.0,0.0
1861,4330,0.0,14.6,7.1,0.0
1474,4330,0.0,14.5,13.1,0.0
1945,4330,0.0,14.5,6.5,0.0
539,4330,0.0,14.5,24.5,0.0
1549,4330,0.0,14.5,15.9,0.0
1553,4330,0.0,14.5,11.0,0.0
782,4330,0.0,14.5,13.0,0.0
763,4330,0.0,14.5,14.5,0.0
1248,4330,0.0,14.5,10.3,0.0
675,4330,0.0,14.5,17.5,0.0
2052,4330,0.0,14.5,25.1,0.0
2330,4330,0.0,14.5,16.6,0.0
3777,4330,0.0,14.4,11.5,0.0
2766,4330,0.0,14.4,15.4,0.0
840,4330,0.0,14.4,16.6,0.0
3207,4330,0.0,14.4,20.1,0.0
1633,4330,0.0,14.4,9.8,0.0
1015,4330,0.0,14.4,9.3,0.0
1596,4330,0.0,14.4,7.1,0.0
1696,4330,0.0,14.3,25.9,0.0
1112,4330,0.0,14.3,19.0,0.0
898,4330,0.0,14.3,7.5,0.0
2262,4330,0.0,14.3,20.8,0.0
2509,4330,0.0,14.3,16.0,0.0
600,4330,0.0,14.3,17.8,0.0
2192,4330,0.0,14.3,8.0,0.0
980,4330,0.0,14.3,10.0,0.0
317,4330,0.0,14.3,16.6,0.0
4671,4330,0.0,14.2,40.9,0.0
1961,4330,0.0,14.1,9.5,0.0
4953,4330,0.0,14.1,16.8,0.0
3005,4330,0.0,14.1,7.0,0.0
1925,4330,0.0,14.1,20.5,0.0
4119,4330,0.0,14.1,19.2,0.0
4485,4330,0.0,14.1,8.8,0.0
974,4330,0.0,14.0,8.0,0.0
1351,4330,0.0,14.0,19.5,0.0
731,4330,0.0,14.0,24.9,0.0
690,4330,0.0,14.0,14.1,0.0
882,4330,0.0,13.9,21.6,0.0
1113,4330,0.0,13.8,15.5,0.0
1801,4330,0.0,13.8,9.3,0.0
190,4330,0.0,13.7,11.9,0.0
1396,4330,0.0,13.6,15.1,0.0
4900,4330,0.0,13.6,198.7,0.0
880,4330,0.0,13.6,24.9,0.0
4710,4330,0.0,13.6,12.8,0.0
258,4330,0.0,13.5,12.1,0.0
1609,4330,0.0,13.5,6.6,0.0
297,4330,0.0,13.5,10.1,0.0
1514,4330,0.0,13.5,11.3,0.0
4493,4330,0.0,13.5,16.5,0.0
2452,4330,0.0,13.5,45.5,0.0
4604,4330,0.0,13.5,13.3,0.0
2490,4330,0.0,13.3,9.5,0.0
1830,4330,0.0,13.3,6.3,0.0
2223,4330,0.0,13.3,2.0,0.0
1173,4330,0.0,13.3,12.5,0.0
